original_name,formatted_address,latitude,longitude,display_name,class,type,city_district
걸포동,경기도 김포시 걸포동,37.6366901,126.7126202,"걸포동, 김포시, 경기도, 10099, 대한민국",place,quarter,경기도 김포시
운양동,경기도 김포시 운양동,37.6562562,126.6829889,"운양동, 김포시, 경기도, 10078, 대한민국",place,quarter,경기도 김포시
장기동,대구광역시 달서구 장기동,35.8446408,128.519156,"장기동, 달서구, 대구광역시, 대한민국",boundary,administrative,대구광역시 달서구
감정동,경기도 김포시 감정동,37.63154,126.68689,"감정동, 김포시, 경기도, 10089, 대한민국",place,quarter,경기도 김포시
사우동,경기도 김포시 사우동,37.6199671,126.726365,"사우동, 김포시, 경기도, 10111, 대한민국",place,quarter,경기도 김포시
풍무동,경기도 김포시 풍무동,37.6067383,126.7228355,"풍무동, 김포시, 경기도, 10115, 대한민국",place,quarter,경기도 김포시
마산동,경기도 김포시 마산동,37.6400169,126.6431466,"마산동, 김포시, 경기도, 대한민국",boundary,administrative,경기도 김포시
구래동,경기도 김포시 구래동,37.6438664,126.6290477,"구래동, 김포시, 경기도, 대한민국",boundary,administrative,경기도 김포시
통진읍,경기도 김포시 통진읍,37.6948,126.60312,"통진읍, 김포시, 경기도, 대한민국",boundary,administrative,경기도 김포시
고촌읍,경기도 김포시 고촌읍,37.60599,126.76195,"고촌읍, 김포시, 경기도, 대한민국",boundary,administrative,경기도 김포시
양촌읍,경기도 김포시 양촌읍,37.6570591,126.6254451,"양촌읍, 김포시, 경기도, 대한민국",boundary,administrative,경기도 김포시
대곶면,경기도 김포시 대곶면,37.65206,126.57169,"대곶면, 김포시, 경기도, 대한민국",boundary,administrative,경기도 김포시
월곶면,경기도 김포시 월곶면,37.718175,126.5500645,"월곶면, 김포시, 경기도, 10024, 대한민국",boundary,administrative,경기도 김포시
하성면,경기도 김포시 하성면,37.72975,126.63616,"하성면, 김포시, 경기도, 대한민국",boundary,administrative,경기도 김포시
진안동,경기도 화성시 진안동,37.2154948,127.0378136,"진안동, 화성시, 경기도, 18392, 대한민국",place,quarter,경기도 화성시
병점동,경기도 화성시 병점동,37.2072052,127.0419929,"병점동, 병점2동, 화성시, 경기도, 18410, 대한민국",place,quarter,경기도 화성시
능동,서울특별시 광진구 능동,37.55103605,127.08261025540794,"능동, 광진구, 서울특별시, 대한민국",boundary,legal,서울특별시 광진구
기산동,경기도 화성시 기산동,37.2207811,127.0475133,"기산동, 화성시, 경기도, 18394, 대한민국",place,quarter,경기도 화성시
반월동,경기도 화성시 반월동,37.23018,127.06497,"반월동, 화성시, 경기도, 대한민국",boundary,administrative,경기도 화성시
반정동,경기도 화성시 반정동,37.23028,127.03232,"반정동, 화성시, 경기도, 16672, 대한민국",place,quarter,경기도 화성시
황계동,경기도 화성시 황계동,37.21852,127.0147,"황계동, 화성시, 경기도, 18356, 대한민국",place,quarter,경기도 화성시
배양동,경기도 화성시 배양동,37.21966,126.99172,"배양동, 화성시, 경기도, 18344, 대한민국",place,quarter,경기도 화성시
기안동,경기도 화성시 기안동,37.22421,126.97927,"기안동, 와우리, 화성시, 경기도, 18338, 대한민국",place,quarter,경기도 화성시
송산동,제주특별자치도 서귀포시 송산동,33.2320484,126.5860611417243,"송산동, 서귀포시, 제주특별자치도, 63596, 대한민국",boundary,administrative,제주특별자치도 서귀포시
안녕동,경기도 화성시 안녕동,37.19932,127.00052,"안녕동, 화성시, 경기도, 18352, 대한민국",place,quarter,경기도 화성시
반송동,부산광역시 반송동,35.227220599999995,129.14626669617024,"반송동, 부산광역시, 대한민국",boundary,legal,부산광역시
석우동,경기도 화성시 석우동,37.2101489,127.0761898,"석우동, 동탄1신도시, 동탄1동, 화성시, 경기도, 18447, 대한민국",place,quarter,경기도 화성시
오산동,경기도 화성시 오산동,37.1912255,127.0906849,"오산동, 동탄6동, 동탄2신도시, 화성시, 경기도, 18480, 대한민국",place,quarter,경기도 화성시
청계동,경기도 의왕시 청계동,37.3843639,127.01172992521784,"청계동, 의왕시, 경기도, 대한민국",boundary,administrative,경기도 의왕시
영천동,제주특별자치도 서귀포시 영천동,33.3069335,126.57760212380028,"영천동, 서귀포시, 제주특별자치도, 63603, 대한민국",boundary,administrative,제주특별자치도 서귀포시
중동,부산광역시 해운대구 중동,35.1666759,129.1678074,"중동, 해운대로, 중동, 중1동, 해운대구, 부산광역시, 48096, 대한민국",railway,station,부산광역시 해운대구
신동,경상북도 칠곡군 신동,35.9554422,128.4861116,"신동, 신동로, 신리, 지천면, 칠곡군, 경상북도, 39864, 대한민국",railway,station,경상북도 칠곡군
목동,서울특별시 양천구 목동,37.5261241,126.8645174,"목동, 오목로, 목1동, 양천구, 서울특별시, 07993, 대한민국",railway,station,서울특별시 양천구
산척동,경기도 화성시 산척동,37.1687485,127.1142527,"산척동, 동탄7동, 화성시, 경기도, 18502, 대한민국",place,quarter,경기도 화성시
장지동,서울특별시 송파구 장지동,37.4798337,127.1310225,"장지동, 송파구, 서울특별시, 대한민국",boundary,administrative,서울특별시 송파구
송동,경기도 화성시 송동,37.16072,127.09296,"송동, 동탄8동, 화성시, 경기도, 18148, 대한민국",place,quarter,경기도 화성시
방교동,경기도 화성시 방교동,37.1755136,127.0927868,"방교동, 동탄6동, 화성시, 경기도, 18487, 대한민국",place,quarter,경기도 화성시
금곡동,동구 금곡동,37.4725,126.63928,"금곡동, 금창동, 동구, 인천, 22564, 대한민국",place,quarter,동구
봉담읍,경기도 화성시 봉담읍,37.19482,126.94288,"봉담읍, 화성시, 경기도, 18332, 대한민국",place,town,경기도 화성시
우정읍,경기도 화성시 우정읍,37.0893354,126.8164031,"우정읍, 화성시, 경기도, 18563, 대한민국",place,town,경기도 화성시
향남읍,경기도 화성시 향남읍,37.129402,126.9325167,"향남읍, 화성시, 경기도, 18600, 대한민국",place,town,경기도 화성시
남양읍,경기도 화성시 남양읍,37.2098661,126.821926,"남양읍, 화성시, 경기도, 18262, 대한민국",place,town,경기도 화성시
매송면,경기도 화성시 매송면,37.2554048,126.9086701,"매송면, 화성시, 경기도, 18287, 대한민국",place,town,경기도 화성시
비봉면,경기도 화성시 비봉면,37.23483,126.86962,"비봉면, 화성시, 경기도, 18284, 대한민국",place,town,경기도 화성시
마도면,경기도 화성시 마도면,37.19138,126.75899,"마도면, 화성시, 경기도, 18543, 대한민국",place,town,경기도 화성시
송산면,충청남도 당진시 송산면,36.9430325,126.6782302,"송산면, 당진시, 충청남도, 31714, 대한민국",place,town,충청남도 당진시
서신면,경기도 화성시 서신면,37.1690451,126.7114352,"서신면, 화성시, 경기도, 18555, 대한민국",place,town,경기도 화성시
팔탄면,경기도 화성시 팔탄면,37.1504846,126.8857646,"팔탄면, 화성시, 경기도, 18531, 대한민국",place,town,경기도 화성시
장안면,경기도 화성시 장안면,37.07875,126.83484,"장안면, 화성시, 경기도, 18584, 대한민국",place,town,경기도 화성시
양감면,경기도 화성시 양감면,37.08898,126.96273,"양감면, 화성시, 경기도, 18633, 대한민국",place,town,경기도 화성시
정남면,경기도 화성시 정남면,37.1603631,126.9713854,"정남면, 화성시, 경기도, 18519, 대한민국",place,town,경기도 화성시
경안동,경기도 광주시 경안동,37.41126,127.25393,"경안동, 광주시, 경기도, 대한민국",boundary,administrative,경기도 광주시
쌍령동,경기도 광주시 쌍령동,37.40308,127.27084,"쌍령동, 광주시, 경기도, 12791, 대한민국",boundary,administrative,경기도 광주시
송정동,서울특별시 성동구 송정동,37.55374825,127.06848349493912,"송정동, 성동구, 서울특별시, 대한민국",boundary,administrative,서울특별시 성동구
회덕동,대전광역시 대덕구 회덕동,36.39745855,127.43347638406344,"회덕동, 대덕구, 대전광역시, 대한민국",boundary,administrative,대전광역시 대덕구
탄벌동,경기도 광주시 탄벌동,37.4319006,127.22279480036173,"탄벌동, 광주시, 경기도, 대한민국",boundary,administrative,경기도 광주시
목현동,경기도 광주시 목현동,37.43321,127.21611,"목현동, 탄벌동, 광주시, 경기도, 12765, 대한민국",place,quarter,경기도 광주시
삼동,경기도 광주시 삼동,37.4086808,127.2033669,"삼동, 순암로, 중대동, 광남1동, 광주시, 경기도, 12767, 대한민국",railway,station,경기도 광주시
중대동,대구광역시 동구 중대동,35.9879784,128.6331257,"중대동, 공산동, 동구, 대구광역시, 41001, 대한민국",place,quarter,대구광역시 동구
직동,대전광역시 동구 직동,36.41257,127.4925363,"직동, 대청동, 동구, 대전광역시, 34500, 대한민국",place,quarter,대전광역시 동구
태전동,대구광역시 북구 태전동,35.9214358,128.54615231034776,"태전동, 북구, 대구광역시, 대한민국",boundary,legal,대구광역시 북구
장지동,서울특별시 송파구 장지동,37.4798337,127.1310225,"장지동, 송파구, 서울특별시, 대한민국",boundary,administrative,서울특별시 송파구
역동,경기도 광주시 역동,37.4031703,127.2550416,"역동, 경안동, 광주시, 경기도, 12764, 대한민국",place,quarter,경기도 광주시
목동,서울특별시 양천구 목동,37.5261241,126.8645174,"목동, 오목로, 목1동, 양천구, 서울특별시, 07993, 대한민국",railway,station,서울특별시 양천구
고산동,대구광역시 고산동,35.8323573,128.68225467914186,"고산동, 대구광역시, 대한민국",boundary,legal,대구광역시
신현동,경기도 시흥시 신현동,37.41190105,126.77328180648756,"신현동, 시흥시, 경기도, 대한민국",boundary,administrative,경기도 시흥시
능평동,경기도 광주시 능평동,37.3505851,127.1616109,"능평동, 광주시, 경기도, 대한민국",boundary,administrative,경기도 광주시
문형동,경기도 광주시 문형동,37.3492,127.20269,"문형동, 광주시, 경기도, 12774, 대한민국",place,village,경기도 광주시
추자동,경기도 광주시 추자동,37.356,127.21535,"추자동, 광주시, 경기도, 12774, 대한민국",place,village,경기도 광주시
매산동,경기도 광주시 매산동,37.35628,127.2628,"매산동, 광주시, 경기도, 12798, 대한민국",place,village,경기도 광주시
양벌동,경기도 광주시 양벌동,37.38353,127.25891,"양벌동, 광주시, 경기도, 12793, 대한민국",place,village,경기도 광주시
초월읍,경기도 광주시 초월읍,37.39598,127.31009,"초월읍, 광주시, 경기도, 대한민국",boundary,administrative,경기도 광주시
곤지암읍,경기도 광주시 곤지암읍,37.3499544,127.3619528,"곤지암읍, 광주시, 경기도, 대한민국",boundary,administrative,경기도 광주시
도척면,경기도 광주시 도척면,37.3062,127.31809,"도척면, 광주시, 경기도, 대한민국",boundary,administrative,경기도 광주시
퇴촌면,경기도 광주시 퇴촌면,37.45878,127.3256,"퇴촌면, 광주시, 경기도, 대한민국",boundary,administrative,경기도 광주시
남종면,경기도 광주시 남종면,37.50048,127.31753,"남종면, 광주시, 경기도, 대한민국",boundary,administrative,경기도 광주시
남한산성면,경기도 광주시 남한산성면,37.4611375,127.2324427,"남한산성면, 광주시, 경기도, 대한민국",boundary,administrative,경기도 광주시
유양동,경기도 양주시 유양동,37.787489,127.0280603,"유양동, 양주시, 경기도, 11498, 대한민국",boundary,administrative,경기도 양주시
어둔동,경기도 양주시 어둔동,37.776341,127.010918,"어둔동, 양주시, 경기도, 11500, 대한민국",boundary,administrative,경기도 양주시
남방동,경기도 양주시 남방동,37.7755613,127.0379409801993,"남방동, 양주시, 경기도, 11501, 대한민국",boundary,administrative,경기도 양주시
마전동,서구 마전동,37.5969838,126.6676253,"마전동, 당하동, 서구, 22640, 대한민국",place,quarter,서구
산북동,경기도 양주시 산북동,37.8028199,127.0432253,"산북동, 양주시, 경기도, 11497, 대한민국",boundary,administrative,경기도 양주시
광사동,경기도 양주시 광사동,37.7889376,127.0735281,"광사동, 양주시, 경기도, 11489, 대한민국",place,quarter,경기도 양주시
만송동,경기도 양주시 만송동,37.7879314,127.0932745,"만송동, 양주시, 경기도, 11494, 대한민국",place,quarter,경기도 양주시
삼숭동,경기도 양주시 삼숭동,37.8030568,127.1021151,"삼숭동, 양주시, 경기도, 11484, 대한민국",place,quarter,경기도 양주시
고읍동,경기도 양주시 고읍동,37.80278,127.07635,"고읍동, 양주시, 경기도, 11459, 대한민국",place,quarter,경기도 양주시
